customer_id,first_name,last_name,date_of_birth,gender,country,city,employment_status,employment_length_years,annual_income,monthly_income,created_at
CUST0001022,Elena,Muller,1980-08-23,Female,United Kingdom,Manchester,Employed,3.5,49552.45,4129.37,2021-11-18
CUST0001023,Anna,Rossi,1978-08-24,Female,Germany,Munich,Student,0.8,-8513.29,709.44,2025-04-16
CUST0001024,Sofia,Andersson,1975-08-24,Male,Poland,Gdansk,Employed,4.3,42978.17,3581.51,2025-02-15
CUST0001025,Julia,Moreau,2008-08-23,Female,France,Marseille,Employed,0.0,27797.38,2316.45,2024-02-03
CUST0001026,Marco,Novak,1989-08-23,Female,Poland,Warsaw,Employed,2.3,39808.68,3317.39,2019-12-04
CUST0001027,Tomasz,Smith,2008-08-23,Male,Poland,Wroclaw,Retired,0.0,42395.33,3532.94,2024-06-11
CUST0001028,Diego,Rossi,1983-08-24,Male,Germany,Frankfurt,Employed,13.2,62404.79,5200.4,2020-07-31
CUST0001029,Sofia,Moreau,1984-08-23,Male,France,Lyon,Unemployed,0.5,6505.84,542.15,2023-03-24
CUST0001030,Elena,Moreau,1969-08-23,Male,Netherlands,Amsterdam,Employed,8.5,50227.64,4185.64,2020-09-29
CUST0001031,Elena,Moreau,1967-08-24,Male,Poland,Warsaw,Self-employed,5.3,59399.68,4949.97,2019-06-23
CUST0001032,Elena,Rossi,1981-08-23,Female,Germany,Munich,Employed,7.3,52839.2,4403.27,2023-11-13
CUST0001033,Jan,Smith,1991-08-24,Male,Poland,Wroclaw,Employed,9.0,71151.09,5929.26,2022-06-14
CUST0001034,Sofia,Garcia,1977-08-23,Male,Poland,Krakow,Self-employed,11.1,24870.98,2072.58,2023-11-27
CUST0001035,Jan,Lopez,1991-08-24,Female,United Kingdom,London,Self-employed,3.9,66755.66,5562.97,2022-10-02
CUST0001036,Jan,Moreau,1984-08-23,Female,Poland,Warsaw,Employed,3.5,43011.78,3584.32,2021-11-04
CUST0001037,Anna,Muller,1970-08-24,Female,France,Lyon,Employed,0.6,85459.09,7121.59,2019-02-13
CUST0001038,Lucas,Garcia,1992-08-23,Male,Germany,Frankfurt,Employed,16.0,36749.59,3062.47,2021-02-10
CUST0001039,Jan,Jansen,1973-08-23,Male,Poland,Wroclaw,Retired,22.1,26743.83,2228.65,2025-09-25
CUST0001040,Sofia,Dubois,1975-08-24,Male,Netherlands,Rotterdam,Self-employed,6.4,27054.66,2254.55,2024-10-08
CUST0001041,Felix,Smith,1997-08-23,Female,Germany,Frankfurt,Unemployed,1.1,3993.27,332.77,2022-07-19
CUST0001042,Elena,Dubois,1970-08-24,Female,Spain,Valencia,Self-employed,18.4,85186.04,7098.84,2019-03-30
CUST0001043,Elena,Andersson,1974-08-24,Female,Germany,Hamburg,Unemployed,1.0,3798.38,316.53,2026-07-14
CUST0001044,Anna,Moreau,1983-08-24,Male,Netherlands,Rotterdam,Employed,3.2,111325.77,9277.15,2024-08-25
CUST0001045,Laura,Moreau,1995-08-24,Male,Poland,Poznan,Employed,13.0,86564.94,7213.74,2019-03-03
CUST0001046,Laura,Smith,1996-08-23,Male,Germany,Hamburg,Self-employed,5.2,43912.11,3659.34,2020-08-10
CUST0001047,Maria,Fischer,1992-08-23,Male,Spain,Barcelona,Employed,2.8,42491.2,3540.93,2020-04-19
CUST0001048,Elena,Andersson,1976-08-23,Male,Poland,Poznan,Employed,9.4,46503.51,3875.29,2025-11-26
CUST0001049,Emma,Muller,1997-08-23,Male,Germany,Frankfurt,Self-employed,3.9,37848.49,3154.04,2026-04-19
CUST0001050,Felix,Fischer,1978-08-24,Female,Netherlands,Utrecht,Retired,17.0,21198.28,1766.52,2022-03-01
CUST0001051,Jan,Rossi,2001-08-23,Female,France,Paris,Self-employed,7.0,,3781.89,2020-05-11
CUST0001052,Laura,Silva,1987-08-24,Female,United Kingdom,Birmingham,Employed,4.0,54448.25,4537.35,2023-11-29
CUST0001053,Maria,Novak,1982-08-24,Female,United Kingdom,London,Student,1.5,12852.28,1071.02,2021-01-31
CUST0001054,Felix,Lopez,1950-08-24,Female,Spain,Barcelona,Employed,9.0,67277.14,5606.43,2019-12-04
CUST0001055,Tomasz,Lopez,2003-08-24,Female,Italy,Turin,Employed,5.0,79814.2,6651.18,2020-12-24
CUST0001056,Jan,Fischer,1963-08-24,Male,France,Lyon,Student,1.4,7283.5,606.96,2020-12-10
CUST0001057,Piotr,Jansen,1982-08-24,Female,Poland,Krakow,Unemployed,0.2,5674.7,472.89,2019-05-30
CUST0001058,Marco,Dubois,1978-08-24,Male,Poland,Poznan,Retired,18.5,17002.95,1416.91,2024-05-10
CUST0001059,Anna,Smith,1982-08-24,Male,France,Lyon,Unemployed,0.3,5614.57,467.88,2021-09-10
CUST0001060,Anna,Lopez,1978-08-24,Male,Spain,Barcelona,Self-employed,3.6,246096.35,20508.03,2023-03-18
CUST0001061,Elena,Muller,1986-08-24,Male,Germany,Berlin,Employed,2.6,-28045.28,2337.11,2023-03-18
CUST0001062,Felix,Jansen,1964-08-23,Female,Poland,Poznan,Employed,11.0,64025.85,5335.49,2024-11-21
CUST0001063,Julia,Andersson,1990-08-24,Male,Poland,Warsaw,Retired,10.3,57040.28,4753.36,2024-10-30
CUST0001064,Elena,Kowalski,1968-08-23,Female,France,Lyon,Retired,4.9,31741.63,2645.14,2023-04-23
CUST0001065,Laura,Silva,1993-08-23,Male,Spain,Valencia,Employed,5.8,20876.94,1739.74,2025-05-29
CUST0001066,Anna,Garcia,1985-08-23,Female,Poland,Poznan,Employed,3.8,46248.57,3854.05,2023-05-10
CUST0001067,Hugo,Garcia,1999-08-24,Female,France,Lyon,Employed,2.7,90784.28,7565.36,2019-03-15
CUST0001068,Anna,Silva,1978-08-24,Male,Spain,Valencia,Employed,4.1,27549.57,2295.8,2025-07-25
CUST0001069,Diego,Kowalski,1964-08-23,Male,Netherlands,,Retired,0.4,18910.15,1575.85,2024-11-19
CUST0001070,Marco,Muller,1985-08-23,Female,Poland,Gdansk,Employed,14.9,28174.38,2347.87,2022-04-01
CUST0001071,Maria,Smith,1987-08-24,Male,Netherlands,Rotterdam,Employed,2.0,53717.43,4476.45,2021-12-15
CUST0001072,Sofia,Silva,2000-08-23,Female,France,Marseille,Retired,6.5,46230.18,3852.52,2025-11-04
CUST0001073,Laura,Nowak,1987-08-24,Male,Spain,Valencia,Employed,0.7,86565.11,7213.76,2022-04-04
CUST0001074,Diego,Dubois,2006-08-24,Female,Poland,Poznan,Employed,2.0,56129.96,4677.5,2021-11-05
CUST0001075,Tomasz,Rossi,1997-08-23,Female,France,Lyon,Employed,11.0,23941.7,1995.14,2024-08-07
CUST0001076,Maria,Jansen,1981-08-23,Female,United Kingdom,Birmingham,Employed,7.0,25328.89,2110.74,2021-07-06
CUST0001077,Elena,Rossi,1966-08-24,Female,Poland,Krakow,Employed,6.2,53112.29,4426.02,2022-02-02
CUST0001078,Nina,Kowalski,1945-08-23,Female,Germany,Berlin,Employed,3.8,30362.7,2530.22,2024-12-16
CUST0001079,Emma,Jansen,1992-08-23,Female,France,Lyon,Employed,14.6,58258.32,4854.86,2020-09-15
CUST0001080,Julia,Fischer,1964-08-23,Female,France,Lyon,Employed,1.6,52952.34,4412.7,2019-02-02
CUST0001081,Felix,Silva,1981-08-23,Female,Poland,Poznan,Employed,4.6,40873.27,3406.11,2021-07-29
CUST0001082,Emma,Dubois,1986-08-24,Male,Germany,Munich,Employed,3.4,106360.32,8863.36,2020-04-25
CUST0001083,Anna,Smith,1978-08-24,Female,Poland,Wroclaw,Retired,3.3,,3321.02,2021-10-07
CUST0001084,Maria,Nowak,1983-08-24,Male,Italy,Rome,Employed,14.4,70367.26,5863.94,2019-07-20
CUST0001085,Tomasz,Garcia,1982-08-24,Male,Netherlands,Amsterdam,Employed,5.9,84554.33,7046.19,2023-07-05
CUST0001086,Felix,Smith,1990-08-24,Female,Poland,Gdansk,Retired,3.8,15524.24,1293.69,2022-12-01
CUST0001087,Hugo,Silva,2004-08-23,Male,Poland,Gdansk,Employed,4.0,73483.88,6123.66,2021-01-30
CUST0001088,Tomasz,Smith,2006-08-24,Female,Poland,Gdansk,Employed,2.0,45969.25,3830.77,2023-10-21
CUST0001089,Marco,Lopez,1975-08-24,Female,Germany,Munich,Retired,12.1,20667.42,1722.28,2020-02-08
CUST0001090,Lucas,Silva,1988-08-23,Male,Italy,Milan,Employed,9.0,48216.96,4018.08,2019-01-29
CUST0001091,Anna,Kowalski,1992-08-23,Male,France,Marseille,EMPLOYED,6.1,44943.78,3745.32,2022-08-24
CUST0001092,Marco,Jansen,1984-08-23,Male,Poland,Krakow,Self-employed,6.5,29265.7,2438.81,2020-03-26
CUST0001093,Tomasz,Silva,1973-08-23,Female,Poland,Poznan,Self-employed,8.8,56727.94,4727.33,2025-07-18
CUST0001094,Elena,Kowalski,1981-08-23,Male,Poland,Poznan,Employed,3.0,-65813.35,5484.45,2021-04-24
CUST0001095,Elena,Dubois,1993-08-23,Female,Italy,Milan,Employed,7.8,39375.95,3281.33,2022-04-12
CUST0001096,Diego,Moreau,1967-08-24,Female,United Kingdom,Manchester,Employed,18.3,117186.7,9765.56,2021-04-01
CUST0001097,Anna,Rossi,1962-08-24,Female,France,Paris,Unemployed,1.5,7711.97,642.66,2022-04-26
CUST0001098,Nina,Smith,1977-08-23,Non-binary,Poland,Gdansk,Employed,5.0,36845.23,3070.44,2019-09-29
CUST0001099,Piotr,Garcia,1970-08-24,Female,Netherlands,Utrecht,Employed,4.9,55098.25,4591.52,2026-02-21
CUST0001100,Tomasz,Nowak,1967-08-24,Male,Poland,Gdansk,Employed,8.5,47302.68,3941.89,2020-04-27
CUST0001101,Felix,Rossi,1968-08-23,Male,Spain,Valencia,Retired,7.4,24609.44,2050.79,2022-01-09
CUST0001102,Elena,Novak,1894-01-19,Male,Italy,Milan,Employed,10.4,43851.45,3654.29,2025-06-23
CUST0001103,Laura,Lopez,1976-08-23,Male,Germany,Frankfurt,Employed,4.0,124313.6,,2022-04-06
CUST0001104,Sofia,Andersson,1977-08-23,Male,Italy,Rome,Employed,5.7,42192.1,3516.01,2024-05-10
CUST0001105,Julia,Fischer,1999-08-24,Female,Poland,Gdansk,Self-employed,9.0,81510.34,6792.53,2019-07-10
CUST0001106,Hugo,Andersson,1974-08-24,Female,United Kingdom,London,Employed,12.3,47428.43,3952.37,2021-04-06
CUST0001107,Julia,Andersson,2003-08-24,Male,Poland,Wroclaw,Retired,5.0,17327.84,1443.99,2024-10-23
CUST0001108,Emma,Dubois,1995-08-24,Female,Germany,Berlin,Employed,10.8,40238.39,3353.2,2021-01-05
CUST0001109,Emma,Kowalski,1966-08-24,Female,Poland,,Employed,11.1,54255.19,4521.27,2022-03-02
CUST0001110,Tomasz,Dubois,1972-08-23,Female,Poland,Krakow,Employed,7.7,49542.54,4128.54,2019-08-12
CUST0001111,Anna,Moreau,1963-08-24,Female,Poland,Wroclaw,Employed,1.9,30567.47,2547.29,2022-11-10
CUST0001112,Felix,Jansen,1988-08-23,Female,Poland,Warsaw,Employed,2.1,41007.22,3417.27,2021-09-01
CUST0001113,Jan,Novak,2000-08-23,Female,France,Marseille,Unemployed,0.7,11074.47,922.87,2025-07-31
CUST0001114,Felix,Kowalski,1987-08-24,Male,Germany,Berlin,Employed,7.1,66410.96,5534.25,2022-01-16
CUST0001115,Anna,Muller,1983-08-24,Female,Poland,Gdansk,Self-employed,3.3,24867.49,2072.29,2025-04-29
CUST0001116,Julia,Rossi,1983-08-24,Non-binary,Netherlands,Amsterdam,Employed,3.4,76399.05,6366.59,2025-11-30
CUST0001117,Emma,Dubois,1968-08-23,Male,Netherlands,Rotterdam,Employed,6.1,51443.96,4287.0,2025-06-01
CUST0001118,Tomasz,Lopez,1989-08-23,Female,Poland,Warsaw,Employed,19.0,58552.99,4879.42,2024-09-06
CUST0001119,Emma,Smith,1979-08-24,Male,Germany,Frankfurt,Employed,2.8,42402.12,3533.51,2023-06-19
CUST0001120,Elena,Andersson,1998-08-24,Male,United Kingdom,,Employed,4.8,40733.84,3394.49,2022-08-31
CUST0001121,Anna,Andersson,1978-08-24,Male,United Kingdom,London,Retired,12.1,26009.77,2167.48,2019-08-16
CUST0001122,Felix,Dubois,1984-08-23,Female,Germany,Berlin,Retired,10.6,34055.46,2837.96,2020-01-12
CUST0001123,Hugo,Lopez,1994-08-24,Female,Spain,Barcelona,Unemployed,0.2,7263.82,605.32,2021-11-27
CUST0001124,Nina,Garcia,1987-08-24,Female,Poland,Gdansk,Retired,1.1,15004.53,1250.38,2024-01-07
CUST0001125,Maria,Kowalski,1987-08-24,Male,Poland,Warsaw,Employed,5.4,34383.36,2865.28,2019-01-14
CUST0001126,Jan,Novak,1988-08-23,Non-binary,United Kingdom,London,Employed,20.0,29956.0,2496.33,2026-02-27
CUST0001127,Emma,Andersson,1959-08-24,Male,United Kingdom,Manchester,Employed,3.3,36915.84,3076.32,2026-08-04
CUST0001128,Marco,Garcia,1985-08-23,Male,Spain,Madrid,Retired,3.2,27442.77,2286.9,2019-08-06
CUST0001129,Nina,Moreau,1987-08-24,Non-binary,Poland,Krakow,Employed,17.7,82588.63,6882.39,2019-09-27
CUST0001130,Elena,Muller,2008-08-23,Male,Poland,Warsaw,Employed,0.0,40162.99,3346.92,2025-06-28
CUST0001131,Emma,Garcia,1997-08-23,Female,Poland,Wroclaw,Self-employed,1.2,16156.52,1346.38,2020-07-12
CUST0001132,Nina,Muller,1988-08-23,Male,Poland,Poznan,Employed,2.5,42545.15,3545.43,2020-05-18
CUST0001133,Anna,Muller,1994-08-24,Female,Poland,Wroclaw,Self-employed,4.1,31694.1,2641.18,2020-06-06
CUST0001134,Hugo,Novak,1965-08-23,Female,France,Paris,Employed,7.9,44421.87,3701.82,2024-05-12
CUST0001135,Jan,Andersson,1986-08-24,Male,France,Lyon,Self-employed,5.6,77851.39,6487.62,2020-01-06
CUST0001136,Laura,Silva,1966-08-24,Male,United Kingdom,Manchester,Retired,3.1,37246.48,3103.87,2020-05-28
CUST0001137,Emma,Moreau,1983-08-24,Female,Germany,Berlin,Employed,5.7,85576.69,7131.39,2022-01-15
CUST0001138,Emma,Kowalski,1983-08-24,Male,Poland,Warsaw,Employed,3.3,33573.85,2797.82,2023-08-03
CUST0001139,Sofia,Silva,1985-08-23,Female,United Kingdom,London,Employed,21.7,64708.01,5392.33,2026-07-28
CUST0001140,Emma,Nowak,1984-08-23,Female,Poland,,Employed,2.3,47712.09,3976.01,2020-10-25
CUST0001141,Diego,Lopez,1960-08-23,Female,Italy,Turin,Employed,4.5,51611.64,4300.97,2020-12-12
CUST0001142,Nina,Silva,2008-08-23,Male,Poland,Warsaw,Employed,0.0,-53187.75,4432.31,2023-02-21
CUST0001143,Marco,Novak,2008-08-23,Male,France,Paris,Employed,0.0,49166.39,4097.2,2022-03-12
CUST0001144,Sofia,Jansen,1992-08-23,Female,Italy,Milan,Employed,2.6,68712.97,5726.08,2023-08-04
CUST0001145,Julia,Dubois,1984-08-23,Female,France,Paris,Employed,16.8,55379.3,4614.94,2020-11-19
CUST0001146,Laura,Andersson,1974-08-24,Female,France,Marseille,Retired,26.6,33130.44,2760.87,2023-09-24
CUST0001147,Maria,Fischer,1977-08-23,Female,United Kingdom,Birmingham,Employed,8.6,108455.54,9037.96,2026-01-28
CUST0001148,Hugo,Muller,1989-08-23,Male,Poland,Krakow,Employed,8.1,52866.46,4405.54,2024-03-22
CUST0001149,Felix,Moreau,1970-08-24,Male,United Kingdom,London,Employed,1.5,23822.57,1985.21,2024-08-15
CUST0001150,Diego,Novak,1891-10-21,Male,Italy,Rome,Employed,16.5,73113.46,6092.79,2019-07-12
CUST0001151,Julia,Nowak,1981-08-23,Female,Netherlands,Rotterdam,Retired,3.3,24144.47,2012.04,2025-11-25
CUST0001152,Marco,Lopez,1971-08-24,Male,Germany,Frankfurt,Employed,1.3,57328.5,4777.38,2024-05-18
CUST0001153,Marco,Muller,1980-08-23,Female,Poland,Krakow,Self-employed,9.8,39561.27,3296.77,2023-10-18
CUST0001154,Hugo,Silva,1992-08-23,Female,Spain,Madrid,Self-employed,13.7,44028.49,3669.04,2020-03-07
CUST0001155,Lucas,Nowak,1974-08-24,Male,France,,Unemployed,0.2,3848.84,320.74,2023-03-27
CUST0001156,Jan,Muller,1982-08-24,Male,Poland,Warsaw,Self-employed,4.6,85083.76,7090.31,2024-03-05
CUST0001157,Laura,Andersson,1984-08-23,Male,Poland,Warsaw,Unemployed,0.4,1815.06,151.26,2023-10-08
CUST0001158,Maria,Andersson,1963-08-24,Male,Poland,Wroclaw,Employed,7.6,52358.82,4363.23,2019-12-13
CUST0001159,Felix,Andersson,2008-08-23,Male,Germany,Hamburg,full time,0.0,43042.2,3586.85,2019-04-25
CUST0001160,Emma,Rossi,2004-08-23,Male,Poland,Warsaw,Self-employed,4.0,27709.08,2309.09,2022-09-01
CUST0001161,Marco,Fischer,2001-08-23,Female,Poland,Krakow,Employed,7.0,21130.55,1760.88,2024-06-26
CUST0001162,Anna,Kowalski,1989-08-23,Female,Poland,Gdansk,Employed,3.1,21846.83,1820.57,2021-12-16
CUST0001163,Maria,Fischer,1988-08-23,Female,Netherlands,Utrecht,Employed,16.8,-111994.75,9332.9,2024-04-04
CUST0001164,Felix,Rossi,2005-08-23,Female,Poland,Poznan,Employed,3.0,38661.67,3221.81,2026-05-25
CUST0001165,Julia,Silva,1998-08-24,Female,Poland,Wroclaw,Employed,10.0,79207.56,6600.63,2025-10-20
CUST0001166,Elena,Moreau,1996-08-23,Female,Germany,Hamburg,Employed,3.2,25265.14,2105.43,2023-10-28
CUST0001167,Felix,Garcia,1950-08-24,Male,Poland,Krakow,Employed,9.8,33954.14,2829.51,2024-07-26
CUST0001168,Anna,Dubois,1959-08-24,Male,Netherlands,Amsterdam,Employed,11.7,71298.6,5941.55,2019-09-04
CUST0001169,Emma,Fischer,1990-08-24,Male,Italy,Milan,Employed,7.5,49425.73,4118.81,2019-08-26
CUST0001170,Diego,Moreau,1989-08-23,Female,Germany,Hamburg,Self-employed,2.6,43581.78,3631.82,2024-05-11
CUST0001171,Lucas,Garcia,2000-08-23,Male,Germany,Hamburg,Employed,6.9,64311.91,5359.33,2025-02-15
CUST0001172,Julia,Jansen,2008-08-23,Female,Germany,Hamburg,Self-employed,0.0,16821.63,1401.8,2020-06-26
CUST0001173,Tomasz,Rossi,1986-08-24,Female,Poland,Poznan,Employed,14.1,54455.31,4537.94,2023-07-13
CUST0001174,Hugo,Jansen,1998-08-24,Female,Poland,Warsaw,Employed,1.6,44694.58,3724.55,2021-03-10
CUST0001175,Felix,Dubois,1985-08-23,Female,Poland,Poznan,Self-employed,7.3,59476.92,4956.41,2019-10-31
CUST0001176,Elena,Kowalski,2006-08-24,Female,Poland,Gdansk,Unemployed,0.6,3954.39,329.53,2021-11-22
CUST0001177,Laura,Moreau,1995-08-24,Male,France,Lyon,Self-employed,11.0,57986.03,4832.17,2022-06-04
CUST0001178,Tomasz,Silva,1982-08-24,Male,Poland,Wroclaw,Self-employed,13.1,85358.78,7113.23,2024-12-07
CUST0001179,Marco,Smith,1979-08-24,Male,Poland,Krakow,Self-employed,2.9,21995.4,1832.95,2025-08-11
CUST0001180,Jan,Nowak,1978-08-24,Female,Germany,Frankfurt,Self-employed,2.4,40676.56,3389.71,2026-03-21
CUST0001181,Hugo,Kowalski,2002-08-24,Male,Germany,Munich,Self-employed,4.0,20386.59,1698.88,2019-10-19
CUST0001182,Anna,Smith,1972-08-23,Male,Poland,Krakow,Self-employed,5.8,40571.81,3380.98,2026-01-25
CUST0001183,Hugo,Andersson,1995-08-24,Female,Poland,Wroclaw,Employed,3.5,37336.97,3111.41,2022-12-17
CUST0001184,Lucas,Garcia,1975-08-24,Male,Poland,Warsaw,Employed,11.7,32471.62,,2020-04-21
CUST0001185,Nina,Novak,1984-08-23,Female,Poland,,Employed,14.1,98715.37,8226.28,2023-12-14
CUST0001186,Felix,Dubois,2003-08-24,Female,Spain,Valencia,Employed,5.0,97344.96,8112.08,2019-06-18
CUST0001187,Julia,Kowalski,1988-08-23,Female,Italy,Rome,Unemployed,0.3,2872.79,239.4,2022-07-13
CUST0001188,Tomasz,Jansen,1979-08-24,Male,Germany,Frankfurt,Employed,5.6,32767.39,2730.62,2025-05-03
CUST0001189,Lucas,Muller,1975-08-24,Female,Germany,Berlin,Employed,7.1,32332.75,2694.4,2026-06-05
CUST0001190,Marco,Kowalski,1986-08-24,Female,United Kingdom,Manchester,Unemployed,0.7,-4043.18,,2021-03-15
CUST0001191,Jan,Nowak,1963-08-24,Female,United Kingdom,Manchester,,6.2,44048.45,3670.7,2020-05-02
CUST0001192,Anna,Garcia,1970-08-24,Male,Poland,Warsaw,Unemployed,0.1,6862.08,571.84,2023-06-16
CUST0001193,Hugo,Jansen,1988-08-23,Female,Poland,Poznan,Employed,3.5,57316.31,4776.36,2020-03-15
CUST0001194,Elena,Lopez,1973-08-23,Female,Germany,Frankfurt,Employed,22.9,53365.2,4447.1,2026-06-26
CUST0001195,Anna,Garcia,1957-08-23,Female,France,Lyon,Employed,7.3,63526.55,5293.88,2021-07-04
CUST0001196,Marco,Kowalski,1957-08-23,Male,Poland,Krakow,Employed,5.2,49462.24,4121.85,2020-06-04
CUST0001197,Tomasz,Muller,2001-08-23,Male,Poland,Poznan,Employed,3.4,47299.07,3941.59,2020-10-27
CUST0001198,Hugo,Rossi,1997-08-23,Male,Poland,Krakow,Employed,3.6,137011.0,,2021-11-12
CUST0001199,Hugo,Muller,1963-08-24,Female,Poland,Poznan,Employed,6.6,41039.25,3419.94,2024-09-02
CUST0001200,Hugo,Rossi,1999-08-24,Female,Germany,Hamburg,Employed,7.2,102463.31,8538.61,2025-08-20
CUST0001201,Jan,Lopez,2003-08-24,Male,United Kingdom,London,Unemployed,1.0,6347.9,528.99,2024-08-18
CUST0001202,Sofia,Dubois,1991-08-24,Female,France,Paris,Employed,2.0,89898.94,7491.58,2023-12-21
CUST0001203,Lucas,Silva,1978-08-24,Male,Poland,Warsaw,Employed,6.6,63233.46,5269.46,2021-01-24
CUST0001204,Jan,Andersson,1985-08-23,Male,Poland,Warsaw,Employed,3.7,22165.96,1847.16,2026-03-03
CUST0001205,Marco,Nowak,1993-08-23,Female,Spain,Madrid,Retired,1.2,19223.76,1601.98,2026-08-24
CUST0001206,Emma,Garcia,1993-08-23,Male,Germany,Berlin,Unemployed,0.5,16755.8,1396.32,2023-10-31
CUST0001207,Felix,Dubois,1994-08-24,Male,Poland,Gdansk,Student,1.5,8135.67,677.97,2024-12-27
CUST0001208,Marco,Smith,1996-08-23,Female,Poland,Gdansk,Retired,4.9,33672.65,2806.05,2021-04-27
CUST0001209,Felix,Kowalski,1952-08-23,Female,Spain,Madrid,Employed,6.0,51548.03,4295.67,2022-06-03
CUST0001210,Hugo,Andersson,1980-08-23,Female,Spain,Madrid,Self-employed,15.4,136054.96,11337.91,2025-02-26
CUST0001211,Hugo,Rossi,1972-08-23,Male,Italy,Turin,Employed,1.3,39171.34,3264.28,2022-03-30
CUST0001212,Diego,Rossi,1991-08-24,Female,France,Lyon,Retired,11.0,17645.69,1470.47,2024-10-21
CUST0001213,Diego,Silva,1987-08-24,Female,Germany,Hamburg,Employed,12.2,54312.36,4526.03,2025-07-29
CUST0001214,Piotr,Lopez,1994-08-24,Male,Germany,Frankfurt,Employed,14.0,35015.23,2917.94,2026-02-20
CUST0001215,Emma,Moreau,2008-08-23,Female,Poland,Poznan,Retired,0.0,26128.61,2177.38,2021-03-25
CUST0001216,Julia,Lopez,2003-08-24,Female,United Kingdom,Birmingham,Unemployed,0.7,7880.8,656.73,2022-08-22
CUST0001217,Felix,Dubois,2008-08-23,Male,France,Lyon,Student,1.3,12426.7,1035.56,2021-12-13
CUST0001218,Anna,Nowak,2008-08-23,Female,Poland,Wroclaw,Employed,0.0,65945.55,5495.46,2022-11-05
CUST0001219,Lucas,Garcia,2001-08-23,Female,Italy,Rome,Employed,1.0,73320.85,6110.07,2024-09-05
CUST0001220,Piotr,Rossi,1965-08-23,Female,Germany,Hamburg,Employed,2.0,80030.98,6669.25,2021-06-23
CUST0001221,Piotr,Rossi,1985-08-23,Female,Poland,Gdansk,Employed,7.8,44070.62,3672.55,2020-10-12
CUST0001222,Nina,Muller,1966-08-24,Female,Poland,Krakow,Employed,12.1,34482.9,2873.58,2021-01-20
CUST0001223,Piotr,Muller,1978-08-24,Male,Italy,,full time,9.9,61148.66,5095.72,2024-11-09
CUST0001224,Nina,Muller,1973-08-23,Male,Italy,Milan,Unemployed,0.9,17300.95,1441.75,2026-08-15
CUST0001225,Felix,Andersson,1997-08-23,Female,Germany,Frankfurt,Employed,11.0,111398.32,9283.19,2019-10-16
CUST0001226,Nina,Smith,1977-08-23,Male,Netherlands,Utrecht,Self-employed,5.0,38358.01,3196.5,2026-06-22
CUST0001227,Maria,Kowalski,1974-08-24,Male,Italy,Milan,Retired,3.6,25087.04,2090.59,2019-03-31
CUST0001228,Maria,Jansen,1992-08-23,Male,Spain,Valencia,Employed,4.3,51544.52,4295.38,2023-01-19
CUST0001229,Emma,Fischer,1976-08-23,Male,Italy,Rome,Employed,7.9,62627.25,5218.94,2020-01-09
CUST0001230,Julia,Dubois,1976-08-23,Male,Germany,Munich,Employed,6.0,46099.5,3841.62,2026-04-21
CUST0001231,Nina,Rossi,1992-08-23,Male,Spain,Barcelona,Employed,12.5,43707.8,3642.32,2024-10-29
CUST0001232,Emma,Garcia,2000-08-23,Female,France,,Self-employed,3.7,19204.54,1600.38,2021-09-21
CUST0001233,Maria,Dubois,2001-08-23,Male,United Kingdom,Birmingham,Employed,7.0,67716.88,,2024-04-01
CUST0001234,Felix,Garcia,1983-08-24,Female,Poland,Gdansk,Employed,11.3,51096.3,4258.03,2025-07-02
CUST0001235,Elena,Moreau,1979-08-24,Female,United Kingdom,,Student,1.1,6180.35,515.03,2020-08-30
CUST0001236,Laura,Lopez,1995-08-24,Male,Netherlands,,Self-employed,2.4,29620.23,2468.35,2023-11-09
CUST0001237,Hugo,Rossi,1984-08-23,Female,Poland,Gdansk,Retired,4.2,37083.04,3090.25,2021-04-16
CUST0001238,Elena,Moreau,1976-08-23,Female,Netherlands,Utrecht,Employed,5.7,60106.34,5008.86,2024-06-25
CUST0001239,Lucas,Fischer,1975-08-24,Female,Germany,Frankfurt,,1.7,19904.56,1658.71,2023-05-05
CUST0001240,Maria,Nowak,1962-08-24,Female,Poland,Krakow,Employed,8.3,64334.04,5361.17,2024-06-28
CUST0001241,Tomasz,Smith,1966-08-24,Male,Poland,Poznan,Employed,8.2,60097.56,5008.13,2023-11-14
CUST0001242,Lucas,Andersson,1998-08-24,Male,Spain,Valencia,Retired,7.7,21715.49,1809.62,2023-11-11
CUST0001243,Nina,Dubois,1960-08-23,Female,France,Marseille,Retired,5.4,16378.89,1364.91,2019-08-25
CUST0001244,Nina,Smith,1991-08-24,Female,Poland,Gdansk,Employed,14.8,69652.71,5804.39,2025-07-08
CUST0001245,Lucas,Smith,1969-08-23,Female,France,Marseille,Employed,4.3,34989.21,2915.77,2020-04-24
CUST0001246,Marco,Andersson,1983-08-24,Female,Poland,Wroclaw,Employed,13.8,37210.13,3100.84,2021-12-30
CUST0001247,Emma,Rossi,1990-08-24,Male,Germany,Berlin,Self-employed,4.2,16455.93,1371.33,2022-11-28
CUST0001248,Laura,Silva,2008-08-23,Male,Italy,Rome,Retired,0.0,27969.18,2330.76,2025-06-29
CUST0001249,Laura,Garcia,1986-08-24,Male,United Kingdom,Birmingham,Employed,6.2,50071.59,4172.63,2023-10-24
CUST0001250,Julia,Moreau,2006-08-24,Female,Spain,Valencia,Employed,2.0,48579.8,4048.32,2020-05-27
